Customer_ID,Gender,Age,Profession_Code,Work_Experience,Family_Size
1251,Male,35,37-0000,4,4
2055,Female,39,11-1000,7,3
8534,Male,22,43-6000,0,3
5977,Male,24,21-1000,5,3
4184,Male,25,49-3023,1,2
7138,Male,21,31-0000,4,2
9548,Male,23,51-9196,3,1
9911,Female,20,51-0000,2,2
5453,Female,40,11-0000,10,5
5412,Female,33,13-1000,6,5
4236,Male,20,25-4030,4,2
7150,Female,18,51-0000,0,2
2242,Female,39,25-2000,11,3
1204,Female,21,49-9071,1,3
3489,Female,18,35-2000,3,0
1572,Female,25,11-0000,1,1
2410,Male,24,35-2011,2,1
5745,Male,31,25-0000,5,4
8553,Male,32,25-0000,5,2
7994,Male,36,53-3000,3,3
6005,Male,23,25-3041,3,5
7953,Female,19,25-2011,1,5
5986,Female,30,33-9000,6,5
1408,Male,22,41-0000,0,5
5195,Male,46,41-3090,20,6
1126,Male,43,11-1021,17,4
2757,Male,24,49-9000,2,0
5457,Female,50,25-2000,21,5
2494,Female,20,43-9060,0,1
6597,Female,18,51-4120,0,2
6770,Male,36,49-0000,7,3
1936,Male,41,13-1070,8,4
7997,Male,43,17-3029,10,5
4021,Male,25,37-2000,0,2
8313,Female,29,53-0000,6,1
8176,Male,20,43-6000,5,4
5538,Female,42,47-0000,12,4
9638,Male,30,43-0000,6,5
6756,Female,19,39-3090,5,2
1948,Female,23,21-1000,2,1
3360,Female,28,35-2000,6,1
8963,Female,27,53-3050,4,0
8343,Male,32,43-4051,2,0
9232,Male,24,49-3020,0,3
6264,Female,47,47-2111,16,6
9217,Female,35,33-3051,4,0
8451,Female,45,13-2052,16,3
2809,Male,40,25-0000,9,0
2269,Female,28,35-2014,6,1
7910,Female,52,13-1160,18,7
7488,Male,29,35-2000,6,3
9186,Male,31,21-1000,5,6
3117,Female,25,43-4051,0,3
10822,Female,38,25-0000,7,3
10311,Female,39,49-0000,10,3
6856,Male,23,43-6010,2,2
7041,Male,37,11-0000,11,3
7981,Male,33,43-4051,6,4
8133,Male,19,51-0000,1,1
2453,Female,20,41-0000,3,3
4416,Male,33,47-2061,9,2
5658,Male,41,25-1070,12,6
6289,Female,34,41-3000,4,4
8426,Female,44,15-1200,9,5
1197,Male,24,21-0000,3,5
7957,Female,34,17-2000,7,4
7363,Female,31,45-2092,2,2
3884,Male,22,33-0000,3,2
5730,Male,42,13-2050,7,3
6630,Female,25,43-9060,1,3
7126,Male,27,39-9000,3,1
1116,Male,36,47-0000,9,7
7738,Male,21,25-9040,1,4
3028,Male,37,13-1000,12,8
2015,Male,24,37-2000,0,0
1790,Female,31,47-2000,6,3
10019,Male,17,21-0000,0,3
2987,Male,35,53-1040,3,4
6681,Male,34,29-2010,10,4
6788,Female,42,41-3000,10,6
6182,Female,28,35-3011,4,4
3386,Female,21,53-3030,0,2
4457,Male,47,25-4000,17,4
4908,Male,19,37-0000,1,3
1359,Female,37,13-0000,7,2
10293,Female,29,37-0000,9,0
5859,Female,40,15-1210,8,5
9138,Female,41,49-9043,11,1
9379,Male,20,49-3000,4,1
10947,Female,28,29-2050,6,3
1670,Male,32,49-3023,5,4
4923,Male,32,13-1000,5,0
7208,Male,48,49-0000,19,7
9233,Female,26,53-7065,1,5
8970,Male,33,53-0000,8,3
1117,Male,37,13-0000,12,5
3534,Male,27,53-7060,6,1
6561,Male,21,51-0000,1,1
9364,Male,39,13-0000,12,7
9459,Male,36,41-4000,7,3
3715,Female,28,35-2010,2,4
10376,Female,20,51-9060,0,0
4024,Male,25,33-0000,7,3
5358,Male,47,13-0000,21,4
5199,Female,35,41-3000,11,1
9155,Male,44,15-1243,7,1
3290,Male,24,41-2031,3,3
7422,Male,34,13-1111,3,3
10465,Male,22,31-0000,0,1
10954,Male,17,35-3000,2,4
6218,Male,22,25-3030,0,1
1438,Male,22,33-0000,2,2
9747,Female,37,25-2022,10,3
8162,Female,29,25-3030,3,4
8321,Female,47,27-1000,21,3
10088,Male,27,43-6014,2,2
8116,Female,34,29-0000,6,4
10885,Male,23,43-4051,4,1
4156,Male,19,43-0000,0,6
10148,Male,45,41-1012,10,5
6440,Female,31,41-3030,7,5
3027,Male,40,29-0000,9,3
6800,Female,21,35-0000,3,4
2961,Female,20,43-6013,0,2
10004,Male,27,43-4171,8,5
5179,Female,29,53-0000,3,2
6357,Female,24,43-9199,2,5
10160,Female,35,19-1000,9,5
9288,Male,23,41-2011,1,2
6192,Female,39,11-9000,9,6
8773,Female,22,43-0000,0,4
8367,Female,26,41-2011,2,4
4842,Male,20,51-0000,0,0
10231,Female,42,41-3000,8,4
3967,Female,46,11-2022,19,4
6335,Male,28,35-2020,4,1
3899,Male,27,53-6060,4,1
7275,Male,34,15-0000,6,2
7312,Female,44,17-2050,10,5
5902,Male,37,13-1000,6,4
5436,Female,17,35-3011,0,4
3542,Female,25,43-4051,0,3
2569,Female,25,51-4000,2,1
2189,Male,33,35-9030,8,3
2732,Male,21,53-7062,4,5
3563,Female,24,53-7060,5,2
6359,Male,38,47-1010,13,3
7121,Male,25,53-0000,3,2
4349,Male,23,47-2061,2,0
2963,Male,27,43-6000,8,1
1141,Female,25,35-9020,3,5
4118,Male,27,43-5070,3,2
8395,Male,41,43-1000,9,4
3739,Female,38,29-2061,8,5
7885,Female,32,33-9000,6,4
9043,Male,36,15-1244,7,1
6759,Male,45,11-9050,22,3
5887,Male,22,53-3051,2,0
8575,Female,24,41-1010,4,4
5377,Female,28,35-1000,6,4
3828,Female,36,25-2030,12,6
1562,Male,50,11-9151,19,4
10445,Male,33,53-3030,2,1
9268,Male,22,41-2000,1,1
3999,Female,41,13-0000,5,2
8563,Female,35,13-0000,5,6
4712,Male,39,15-2011,11,6
6002,Male,25,35-1012,2,0
9183,Female,20,41-2030,3,1
1929,Male,42,33-3021,10,4
2627,Female,38,29-0000,13,7
2382,Male,51,51-4110,20,5
7383,Male,24,53-0000,5,3
4710,Female,27,49-9000,1,4
1628,Male,37,27-2040,10,5
9946,Male,50,29-1071,18,4
1991,Female,22,41-0000,0,2
8045,Female,27,21-1018,2,4
8662,Male,31,53-0000,6,6
2383,Male,34,25-2031,11,4
5768,Male,23,35-3000,1,2
6200,Female,26,35-3031,5,1
10336,Female,47,15-1244,19,6
5465,Female,16,49-3000,3,2
7926,Male,26,35-0000,5,2
1491,Female,26,51-0000,4,3
6826,Male,20,31-1130,3,1
9393,Female,55,11-3000,21,6
5350,Female,50,11-2020,19,1
8136,Female,42,11-3120,9,7
8097,Male,32,29-1140,6,3
2183,Female,22,41-0000,1,2
4165,Female,28,35-2014,7,2
6866,Male,19,43-0000,4,4
4148,Female,37,13-1020,13,4
8510,Male,40,11-9070,8,2
3799,Male,32,31-2010,4,2
7575,Male,28,37-2010,3,2
9418,Female,39,13-1000,10,6
9255,Male,30,41-2010,5,4
2133,Male,25,29-9000,6,5
5187,Male,26,53-3000,3,1
6107,Female,16,47-4040,2,4
7820,Female,27,41-2010,5,5
9585,Female,35,51-9021,10,4
4473,Male,17,53-0000,0,4
1577,Male,24,33-9030,1,5
3848,Female,32,35-3030,7,2
2548,Female,37,13-1111,7,4
1750,Male,35,39-4031,12,4
8068,Female,25,29-2042,3,3
4099,Female,37,51-4000,8,3
7924,Female,34,43-4061,4,5
4937,Male,52,47-1010,19,5
10969,Male,29,49-9090,2,1
3938,Male,21,53-3030,2,3
7272,Male,41,11-9000,10,7
10671,Male,32,35-0000,5,1
8036,Male,35,11-9111,9,4
9185,Male,37,15-1200,7,5
7867,Male,25,53-3032,7,1
7486,Female,20,35-2010,6,3
10217,Male,46,11-3031,17,4
9814,Female,22,35-0000,0,7
2464,Female,22,51-2090,0,2
3606,Female,38,47-2111,9,5
5788,Male,23,35-9090,3,0
7196,Female,23,43-9000,3,1
7310,Male,40,17-0000,12,1
3072,Male,26,43-3070,6,1
5008,Male,45,19-3000,12,4
4833,Male,26,35-0000,4,1
3130,Female,49,41-3091,19,8
3022,Male,18,43-4171,0,2
2580,Female,42,33-1012,9,6
5612,Female,22,31-1120,4,2
10163,Male,35,13-1111,2,3
4811,Female,16,31-1130,3,5
5189,Female,38,15-0000,8,3
1015,Male,21,29-2000,3,4
2606,Male,43,17-0000,10,4
10422,Male,45,29-1000,21,2
2061,Male,39,33-1011,11,5
10959,Female,29,21-1018,5,4
8324,Female,24,35-0000,3,1
4839,Male,37,15-1232,8,1
3827,Male,20,41-1011,2,2
3989,Female,24,37-2000,8,1
10689,Female,26,53-3000,4,5
9015,Female,48,25-2020,18,7
3820,Female,27,35-3000,2,0
3947,Female,32,29-0000,6,5
10458,Female,28,35-3000,3,5
1723,Female,23,43-5070,3,1
7012,Female,24,51-3020,0,0
3972,Male,44,11-9000,10,2
8450,Male,41,41-4010,6,6
1710,Male,26,43-3000,2,4
8057,Male,45,13-0000,10,2
3819,Female,17,39-1000,1,1
1367,Male,40,15-1200,8,5
9296,Male,25,47-4051,0,2
4296,Female,37,19-3020,7,4
10994,Female,30,35-0000,4,2
5175,Female,41,13-1000,11,3
6090,Female,24,53-0000,0,3
2394,Male,42,21-1021,10,4
7573,Female,26,41-2000,2,1
4341,Female,41,43-1011,8,5
4333,Female,46,51-8000,9,5
7412,Male,21,53-0000,1,4
3340,Female,42,25-2000,12,6
9347,Male,44,11-2022,17,5
2748,Female,32,31-1120,3,2
5496,Male,25,41-2031,4,0
5845,Female,16,53-3000,2,3
3897,Male,28,35-0000,7,3
10869,Male,34,47-2110,4,4
2049,Female,25,53-0000,2,6
4357,Male,30,11-9000,3,3
8874,Male,23,31-1100,6,2
10270,Female,21,41-1010,0,5
1602,Male,53,11-3000,19,7
5853,Female,46,47-2150,22,3
10668,Male,38,11-9000,6,3
2744,Female,20,41-0000,0,1
6702,Male,18,43-0000,0,0
7106,Male,39,25-0000,10,1
5303,Male,25,21-1000,5,4
10268,Female,50,11-9110,19,4
4868,Female,19,35-1012,1,5
5274,Female,27,43-5070,4,3
8841,Female,21,31-1120,0,3
2845,Male,27,43-4180,6,4
10562,Female,33,13-1020,6,2
7219,Male,36,47-2000,9,2
10523,Male,23,51-0000,0,2
1807,Male,38,49-9021,11,2
2784,Female,18,43-4031,2,1
3569,Female,24,51-4000,1,5
8161,Male,36,13-1080,9,1
10410,Female,42,13-1000,11,3
4724,Male,31,17-0000,1,5
1551,Female,33,35-0000,7,3
2501,Male,25,43-0000,4,0
5289,Male,18,43-3060,1,3
1979,Male,22,35-2014,3,2
2063,Female,39,11-0000,12,6
7014,Female,39,29-0000,11,2
1096,Female,43,29-2030,9,6
8259,Male,19,39-9030,2,1
4566,Male,21,43-4000,2,0
4183,Male,22,51-0000,0,0
9240,Male,28,35-1012,4,1
4158,Female,38,11-9000,10,1
5115,Male,39,23-0000,8,5
8655,Male,46,13-1000,7,4
9535,Male,33,23-2000,3,2
2234,Female,25,43-9060,5,1
10345,Male,42,17-2000,8,3
10266,Female,44,43-5061,21,3
2808,Female,21,43-0000,0,4
9773,Female,21,53-7000,3,2
9260,Male,20,43-3071,2,6
6484,Male,29,43-9021,5,5
2979,Male,39,11-9000,10,5
10358,Male,35,45-2090,6,2
8401,Female,27,41-2011,5,4
6201,Female,43,53-1000,8,4
6265,Male,44,43-5052,10,3
6441,Male,47,23-1010,24,5
2395,Male,27,43-4000,4,4
2138,Male,30,35-9000,4,5
9180,Male,23,51-9190,3,0
2082,Female,28,39-0000,7,4
4662,Female,16,43-0000,4,1
2644,Female,33,31-1120,6,2
9972,Male,42,11-9020,8,4
4681,Male,42,33-3000,7,6
6629,Male,34,11-3012,7,4
6993,Female,28,49-9070,9,4
5958,Male,24,53-0000,0,5
8785,Male,36,31-1100,11,8
5311,Female,24,51-3092,0,5
7616,Female,34,43-1011,5,4
8000,Female,22,31-1100,0,4
8399,Male,21,47-2050,2,1
7108,Male,18,51-0000,4,3
6923,Female,45,17-2051,10,4
5258,Female,16,47-2000,3,5
10764,Male,33,41-4000,10,6
5776,Male,28,53-7000,3,2
6655,Male,25,43-9060,6,4
2489,Female,22,43-0000,1,4
4394,Female,46,25-2021,17,6
10597,Male,53,49-9060,19,3
2768,Male,26,51-7020,5,5
6064,Male,28,25-3030,7,2
10863,Female,28,49-2090,6,0
3573,Male,42,13-0000,8,5
3155,Male,46,19-0000,12,3
2336,Male,19,41-2011,2,0
5889,Female,18,33-0000,4,5
6988,Male,19,49-3092,0,0
1515,Female,31,31-1130,5,3
6281,Female,39,19-0000,12,4
6659,Female,20,31-0000,3,2
9699,Male,42,43-5070,7,9
1938,Female,32,53-7060,1,4
6688,Female,51,25-2031,19,1
5190,Male,21,35-0000,4,2
8562,Male,27,43-0000,3,2
10253,Male,37,13-1000,9,3
7979,Female,19,47-2060,4,2
3169,Male,22,43-0000,0,2
3528,Male,39,15-1200,8,4
8493,Male,39,43-5061,8,6
1644,Male,38,11-1021,10,7
7387,Female,22,41-9000,3,1
5522,Female,27,41-0000,4,5
8641,Male,34,41-3011,6,0
9045,Female,39,43-1010,9,3
5011,Female,28,51-9110,5,3
4070,Male,19,35-0000,1,2
8439,Male,26,41-2000,8,4
4187,Female,28,41-9000,5,3
1951,Male,18,53-3032,1,3
7099,Male,22,53-3000,3,0
2217,Male,36,43-1010,8,6
7993,Male,37,25-2020,9,3
3128,Female,25,51-4000,2,3
3406,Male,30,53-3030,6,2
3381,Female,36,15-1200,4,0
3975,Male,37,15-1200,10,3
4105,Female,52,29-1051,20,2
2190,Male,22,41-0000,0,3
5425,Male,24,53-0000,6,1
10532,Female,42,17-3020,8,4
5080,Male,51,11-3000,21,7
10362,Male,27,43-4170,5,4
7817,Male,23,43-4050,2,5
6120,Male,29,31-0000,5,0
1150,Male,30,41-2010,5,2
2663,Female,18,43-9000,1,3
9947,Female,29,13-0000,5,3
1839,Male,30,51-9000,7,3
8536,Female,34,31-1120,5,5
10649,Female,24,31-1120,2,3
9208,Female,22,53-3050,1,2
9040,Female,41,29-0000,9,2
5282,Male,38,49-2022,8,4
8037,Male,38,11-2020,11,5
8858,Female,23,41-2021,3,3
7681,Female,26,31-9094,5,1
4537,Male,24,53-0000,0,1
5433,Female,38,49-3031,10,4
2508,Male,20,33-9030,0,2
7210,Female,38,13-2052,9,2
3199,Male,41,47-2111,12,7
9632,Male,30,43-0000,7,5
5005,Female,39,47-2031,10,2
3539,Female,21,29-2080,2,0
5473,Male,17,47-4000,1,3
2677,Female,22,35-9020,1,0
4559,Female,30,35-9099,3,4
1124,Male,23,53-7060,5,0
3559,Male,25,43-4050,0,1
7548,Female,40,13-1130,9,6
10850,Male,28,51-0000,4,1
6188,Female,50,15-1200,21,6
3593,Female,36,13-0000,10,1
6364,Female,47,47-0000,21,6
8228,Female,40,29-1141,9,4
9305,Male,21,43-4170,0,0
5027,Female,26,47-2060,5,1
1115,Female,40,15-2031,9,6
7699,Male,20,31-1120,0,6
3974,Female,40,11-1000,9,5
3223,Male,20,51-0000,4,6
3964,Female,26,31-1120,7,2
6732,Male,35,37-2011,10,3
7646,Male,55,11-3120,21,4
7743,Female,23,35-3020,3,4
6957,Female,21,43-4081,0,5
1990,Female,21,33-9000,0,1
6542,Male,26,49-9000,7,4
5603,Male,30,21-1090,6,1
8456,Male,16,43-0000,6,0
1648,Male,27,51-5111,2,5
5686,Female,23,39-0000,2,3
6325,Male,26,41-2030,3,0
9354,Female,20,43-4000,4,2
1971,Female,43,19-5000,23,3
2730,Female,21,53-7000,0,3
6778,Male,46,11-1020,10,6
3267,Female,20,51-0000,2,7
6667,Female,32,43-9000,9,5
9376,Male,17,53-3000,4,0
1667,Male,33,25-2000,6,1
7507,Female,44,11-0000,8,4
10254,Male,23,43-9050,4,3
7811,Male,40,15-1240,7,2
5385,Male,40,29-1140,8,1
8423,Female,22,51-4000,0,0
7645,Male,30,49-3000,1,2
6537,Male,33,29-2010,5,5
8918,Male,49,47-1011,20,5
1079,Male,18,35-2000,0,4
8840,Female,26,25-9000,6,1
5264,Male,41,53-5000,7,7
4732,Male,32,51-4031,7,4
7413,Male,38,47-0000,9,3
1894,Female,27,53-7062,1,3
4904,Female,47,23-2000,19,3
3538,Male,28,49-9031,4,2
2405,Male,41,11-2020,11,3
8490,Male,17,51-9000,2,0
10830,Female,31,37-0000,4,2
9303,Male,24,37-0000,5,0
9201,Female,36,17-2051,11,1
2109,Female,26,53-0000,5,1
1483,Male,38,13-1110,9,5
2401,Male,17,51-9110,2,4
7411,Female,25,43-9061,4,1
4375,Male,31,49-9070,4,3
5714,Female,35,15-0000,12,2
1139,Male,42,41-4010,8,5
6969,Female,34,11-9000,6,2
6511,Female,51,23-0000,20,7
5954,Female,24,35-2000,2,3
7907,Male,24,51-2041,0,0
4308,Female,51,11-9190,22,4
2409,Male,36,11-1000,12,3
4828,Female,22,41-2010,1,3
10951,Male,20,35-3000,0,3
7560,Male,29,15-1200,7,1
1809,Male,27,43-0000,5,1
8265,Male,19,43-4050,3,2
2078,Female,28,41-0000,3,5
4169,Male,34,25-0000,7,3
7633,Male,31,25-9000,8,2
5622,Female,38,25-2020,13,2
3607,Female,23,53-7060,6,1
1536,Male,37,43-1000,11,5
8657,Female,18,41-0000,2,5
3035,Female,36,43-1011,9,0
1369,Female,33,35-1012,2,3
1113,Male,23,31-0000,0,0
9981,Male,17,31-1120,1,1
3062,Male,38,25-0000,11,1
6055,Female,38,29-0000,8,2
3912,Female,40,43-5060,13,3
10989,Male,45,23-0000,11,1
2655,Male,18,53-7000,2,1
9248,Male,40,17-0000,6,4
5383,Male,41,47-2031,10,4
5754,Female,19,43-0000,1,0
3285,Male,25,43-6010,5,0
2240,Female,24,35-9000,3,3
3395,Female,25,51-9000,4,3
1014,Male,18,31-1130,3,4
5824,Male,24,53-3000,0,4
8295,Female,25,41-0000,3,1
6758,Female,24,47-2000,3,4
2251,Female,21,41-2000,1,2
9845,Female,25,51-4120,7,2
5951,Female,20,49-9071,2,5
9962,Male,45,29-0000,7,4
5297,Female,31,43-0000,2,3
5594,Female,39,11-0000,7,4
1835,Female,50,27-0000,17,5
7709,Male,31,29-1000,3,2
6742,Male,40,49-0000,11,5
10713,Female,20,47-3010,3,6
6213,Male,37,25-2021,7,5
5828,Male,19,35-2020,3,3
6279,Female,24,35-9020,1,3
6318,Male,29,41-0000,5,1
3209,Male,37,33-3000,8,2
4010,Male,27,41-0000,3,2
10821,Female,30,41-2000,4,4
6410,Male,18,43-3000,2,2
7223,Female,43,41-3091,7,7
9236,Male,24,31-0000,4,1
2715,Female,34,25-2022,8,3
4067,Male,23,43-4000,1,4
7154,Male,26,21-1093,4,3
2393,Male,40,13-1080,13,7
8508,Female,47,13-1000,23,5
6546,Male,16,37-0000,3,1
1032,Female,26,51-0000,2,3
7939,Male,47,13-1190,22,4
9475,Female,28,35-0000,5,3
1064,Male,28,53-7065,4,2
10720,Female,24,37-2000,3,4
4932,Male,22,53-0000,0,2
1336,Female,30,31-1100,5,4
1499,Female,18,33-9030,3,2
10985,Male,43,49-1011,8,6
10897,Male,22,31-0000,2,2
3813,Male,45,13-0000,17,6
7353,Male,24,39-5000,6,4
7176,Male,34,17-2071,6,5
6529,Male,21,51-0000,2,1
10721,Female,23,43-4000,0,0
6439,Male,39,29-1000,10,3
7290,Female,32,35-3000,7,3
5103,Female,36,47-0000,11,2
2412,Female,39,47-2073,6,2
2881,Male,44,13-1000,7,1
4628,Female,21,37-2010,0,2
2103,Male,34,29-0000,4,5
7904,Female,36,43-1011,8,4
2923,Female,17,53-7060,4,5
1785,Female,29,37-2012,2,3
4282,Female,31,27-2010,3,2
10267,Male,28,53-0000,2,5
3253,Female,26,21-1090,6,2
7352,Male,32,51-3022,5,2
9238,Male,32,33-3000,4,1
6556,Male,23,29-2081,2,1
7194,Male,39,13-1000,8,2
1142,Female,25,41-2030,3,1
7023,Male,46,29-1210,19,3
2611,Female,33,43-6014,13,3
1698,Male,46,29-1210,22,6
1851,Female,26,53-7000,6,3
4693,Female,20,29-2000,3,0
2507,Female,19,43-0000,0,5
4005,Female,30,51-9011,4,2
1967,Female,22,43-3050,0,3
8478,Female,45,47-0000,7,5
6797,Male,42,13-1190,9,6
8480,Male,31,43-3031,7,0
9129,Male,41,29-1140,9,5
8237,Female,31,41-4010,6,1
10068,Male,34,51-2000,11,1
10136,Male,25,35-3023,0,3
8775,Male,30,47-2061,5,2
2045,Female,28,47-2000,5,1
4930,Male,50,47-2030,23,3
7303,Male,39,13-1031,12,4
1977,Female,17,31-1131,3,3
2554,Female,27,35-3030,5,0
8067,Female,32,37-2010,5,5
3020,Female,37,13-1071,7,1
1889,Female,31,43-5070,8,2
3363,Male,20,41-0000,1,1
2763,Female,41,29-1141,9,3
10813,Male,40,13-1140,9,2
4023,Female,26,47-2061,5,2
4513,Female,25,41-2030,1,4
2080,Male,40,29-1170,10,6
3985,Male,47,49-0000,17,6
8062,Male,47,47-1011,20,6
9367,Female,32,43-1011,6,7
4826,Female,17,51-0000,1,5
2421,Female,55,11-9120,21,5
5286,Male,25,41-2020,5,0
9212,Female,25,21-0000,5,5
3440,Male,26,37-0000,1,5
3797,Female,34,11-0000,12,1
7998,Male,35,11-0000,7,4
4960,Female,28,53-7062,7,5
5801,Male,19,21-1000,1,1
1554,Male,30,51-2090,3,2
7281,Male,19,37-3010,3,2
6185,Female,28,51-9124,4,2
1278,Male,33,41-2010,6,3
4762,Female,46,29-1141,20,8
2954,Female,39,29-1141,9,3
8714,Male,20,49-9000,2,4
1906,Male,29,41-2000,8,4
7536,Male,33,11-1000,4,6
8827,Male,29,49-9000,2,3
5552,Female,32,29-2070,2,4
4857,Male,33,13-2050,12,2
10399,Male,37,21-1012,11,7
3959,Female,36,11-3000,9,1
5315,Male,30,53-0000,2,0
3123,Male,21,43-9000,0,3
10185,Female,22,41-2000,3,1
1054,Male,37,25-2021,8,6
7336,Male,25,51-9199,4,3
3423,Female,22,51-9120,1,5
9708,Female,47,29-1000,20,6
2586,Female,44,53-1047,13,6
4563,Female,22,51-9110,6,4
3098,Female,41,11-0000,8,3
2372,Male,36,33-1021,11,5
9933,Female,22,41-0000,3,1
9909,Female,28,47-4090,6,5
9808,Female,28,41-0000,4,4
6202,Female,25,31-1100,1,1
4536,Male,23,43-0000,2,0
9893,Female,38,17-2051,7,2
2197,Female,20,43-9060,1,6
5604,Male,20,35-3020,0,1
10316,Female,36,35-0000,10,5
4554,Male,36,29-1000,11,5
5260,Male,41,29-1140,12,1
8220,Female,22,43-3011,2,5
5155,Female,43,25-2000,12,4
4071,Male,33,41-2000,2,2
3099,Female,27,49-9071,6,0
9739,Female,28,43-4171,4,2
7346,Female,43,13-2090,9,4
4552,Female,25,35-0000,2,0
3833,Male,45,25-2021,21,3
9324,Female,39,15-0000,8,4
9294,Female,22,41-2020,3,4
1609,Male,42,17-0000,10,5
2540,Female,20,43-6012,2,3
2120,Male,16,31-1120,1,3
10069,Female,27,31-0000,4,4
6238,Female,24,35-3023,1,2
6184,Male,23,53-7000,1,1
7042,Male,50,29-0000,21,2
6939,Male,34,31-0000,2,0
3701,Female,26,31-1120,6,0
8544,Female,34,13-2072,11,4
2492,Male,30,39-9010,5,3
2533,Female,25,43-5000,3,1
7915,Female,57,15-1252,18,1
8781,Male,20,35-2010,0,3
1025,Male,37,47-2031,11,4
10522,Female,46,47-0000,22,7
6554,Female,27,53-0000,5,5
5333,Female,35,15-1240,3,6
6178,Male,48,13-1070,19,6
4094,Male,43,29-2060,10,7
10421,Male,23,43-4050,4,2
10143,Female,21,41-2010,1,1
8084,Female,30,43-0000,2,2
2153,Female,39,11-1000,10,4
4640,Female,37,53-1040,6,1
5913,Male,29,41-2000,6,6
4916,Female,20,29-2000,2,3
1183,Female,20,35-1000,1,3
10595,Female,52,13-0000,22,4
4249,Female,41,29-1124,10,7
3784,Male,41,13-1032,8,4
6059,Male,27,53-7060,3,1
3579,Male,43,15-1211,7,6
4463,Male,20,43-4000,1,0
9019,Female,37,11-0000,8,4
10849,Male,31,41-2000,3,0
6744,Female,37,35-2010,8,2
2518,Male,29,53-7000,4,1
8710,Male,17,39-0000,0,3
2543,Male,28,33-0000,6,2
7801,Male,39,15-1200,9,1
1604,Female,27,47-2181,6,3
4699,Male,24,27-2020,7,3
10110,Male,17,47-2000,3,6
4285,Male,44,13-1000,21,6
5576,Male,30,41-2030,6,3
4883,Female,35,35-2020,5,5
7978,Male,23,49-2011,3,1
3965,Female,39,51-1011,11,5
10101,Female,22,43-0000,0,4
1431,Female,25,51-9120,6,4
3397,Female,19,35-0000,3,4
10773,Female,37,41-4000,12,0
5919,Male,21,41-2011,6,6
10788,Female,22,35-3030,3,2
1646,Female,30,35-3010,6,5
10935,Female,26,33-9000,0,4
8175,Male,49,11-1020,15,5
2362,Female,41,29-1000,6,5
7131,Male,26,41-2030,6,2
7029,Male,41,13-1161,11,3
5509,Male,33,25-0000,4,4
3114,Female,20,53-7050,3,0
1506,Female,29,39-1020,3,6
8113,Male,27,53-7064,4,6
3237,Male,54,15-1252,20,5
3791,Male,21,53-7064,2,1
4688,Female,25,53-7060,5,3
4620,Female,30,13-2099,2,1
5812,Female,35,47-2070,11,7
6051,Female,44,13-1110,22,4
5643,Female,31,53-7060,2,3
4698,Male,36,11-9140,11,4
1389,Female,23,43-5071,5,2
9937,Female,35,43-6010,12,6
2148,Female,35,33-3051,9,5
8145,Female,17,41-2030,0,4
2800,Female,25,45-2093,4,2
9178,Male,49,11-0000,19,4
10560,Female,30,41-0000,5,1
3455,Male,20,35-3031,0,2
9832,Female,27,13-2011,6,5
7190,Female,26,35-0000,6,0
3893,Male,18,53-7065,1,0
9658,Female,20,41-2010,1,1
6721,Male,16,53-3000,4,1
7385,Male,27,43-4000,2,2
8545,Female,23,35-0000,0,4
1865,Male,20,43-9061,2,4
3614,Female,35,43-0000,3,3
1070,Female,18,39-9010,1,2
9356,Male,25,51-9000,4,3
9725,Female,27,49-9000,6,1
9878,Male,31,43-9060,5,3
10423,Male,38,27-3031,9,6
2662,Male,27,53-7060,5,3
3954,Male,29,37-0000,8,6
8231,Male,33,11-0000,5,3
5168,Male,18,43-0000,0,4
3069,Female,39,13-0000,11,6
8792,Female,25,51-2000,0,2
4597,Male,41,49-9021,8,3
8240,Female,39,29-0000,10,1
4189,Female,35,37-2000,5,1
7440,Female,41,25-2030,10,7
10056,Female,21,47-2050,1,4
9345,Male,35,13-2041,8,4
6035,Female,19,37-2011,2,4
4666,Female,29,35-0000,7,6
6244,Male,51,49-0000,19,3
8675,Female,21,37-3010,2,2
3941,Female,17,35-0000,0,2
4251,Male,22,35-9020,0,4
2310,Male,41,43-5052,10,3
1726,Male,37,49-0000,9,2
8250,Female,21,31-9092,2,4
8442,Male,27,53-0000,8,4
3133,Male,39,29-1141,8,4
4990,Female,36,17-0000,8,3
4321,Female,36,15-1299,9,6
3345,Female,25,41-2000,3,2
4959,Female,24,35-3000,2,2
1061,Female,42,27-1000,12,2
7013,Male,22,27-1020,2,3
9466,Male,28,39-0000,6,3
1884,Male,30,41-4010,5,5
9116,Female,26,53-0000,3,5
9724,Female,27,43-3031,7,2
8734,Female,29,43-0000,4,3
6555,Female,29,27-1000,4,1
6837,Male,48,13-2011,18,6
4064,Female,35,17-2000,12,5
2258,Female,24,21-1000,4,2
3789,Female,28,41-2000,3,7
10615,Female,50,13-2010,18,4
5563,Male,35,13-1020,3,7
10586,Female,40,13-0000,8,4
10353,Female,24,37-1011,5,4
5774,Female,39,25-2000,10,6
6652,Male,33,53-7000,12,2
2211,Male,21,49-3000,4,3
10149,Male,44,13-0000,18,5
7243,Male,34,41-2031,10,3
2349,Female,25,25-9000,1,0
5127,Female,36,13-1161,6,6
1575,Male,42,13-1199,8,4
2978,Male,31,53-7062,4,1
3272,Female,27,43-0000,9,4
2498,Female,40,15-1211,9,3
4924,Male,38,15-1231,11,5
